egt,att,se,crit_val,method,t_stat,p_value_ptwise,ci_lo,ci_hi
32,-0.12052117685386746,0.30171841899485774,2.9095123004808077,bootstrap,-0.3994491859508303,0.693247359599444,-0.7118784115561542,0.4708360578484193
33,-0.1883918800848421,0.2866157630824738,2.9095123004808077,bootstrap,-0.6572976938139731,0.5175138273447835,-0.7501484531279553,0.3733646929582711
34,-0.2648536725135233,0.4027540903760519,2.9095123004808077,bootstrap,-0.6576064125536979,0.5173189543844977,-1.0542371842767748,0.5245298392497282
35,-0.3068532887453982,0.35553565631917994,2.9095123004808077,bootstrap,-0.8630731778697396,0.39700805170876385,-1.003690370350801,0.38998379286000473
36,-0.40343609984098805,0.3355811492000089,2.9095123004808077,bootstrap,-1.2022013179308146,0.2415172383063245,-1.0611630661635676,0.2542908664815916
37,-0.3953369789467919,0.3595000364126492,2.9095123004808077,bootstrap,-1.0996855046017506,0.2828467372144271,-1.099944102756422,0.3092701448628383
38,-0.6869053563371853,0.17185330707387222,2.9095123004808077,bootstrap,-3.9970447356123016,5.666853122501199e-4,-1.0237316488260773,-0.35007906384829335
39,-0.739110987403299,0.19161014427525633,2.9095123004808077,bootstrap,-3.8573687744920946,8.01143957774042e-4,-1.114659969255325,-0.36356200555127305
40,-0.693034307146827,0.23874322726958358,2.9095123004808077,bootstrap,-2.902843842201513,0.008018567784400864,-1.1609624341480715,-0.22510618014558242
41,-0.7303626551515376,0.22788967913154864,2.9095123004808077,bootstrap,-3.2048957106562863,0.003932395457809391,-1.177018218697762,-0.2837070916053133
42,-0.5214326360384695,0.38177909691801637,2.9095123004808077,bootstrap,-1.3657967139841667,0.185211159148,-1.2697059160480082,0.22684064397106918
43,-0.6641860247796257,0.33814412834400065,2.9095123004808077,bootstrap,-1.964209841620956,0.06170233590072643,-1.3269363379175565,-0.0014357116416949811
44,-0.6042004669379849,0.3117396736964061,2.9095123004808077,bootstrap,-1.9381571160762734,0.06497451030890176,-1.215198999935209,0.006798066059239272
45,-0.5281985695640941,0.38166926198936263,2.9095123004808077,bootstrap,-1.383916972540522,0.17966773944581882,-1.2762565770692267,0.21985943794103868
46,-0.8249701476038649,0.20244904659130447,2.9095123004808077,bootstrap,-4.074952001474621,4.669383631814447e-4,-1.2217629876272929,-0.42817730758043687
47,-0.8843957016526856,0.19661445438553263,2.9095123004808077,bootstrap,-4.498121485608138,1.6263058805185984e-4,-1.2697529510883228,-0.49903845221704846
48,-0.9292692294017637,0.06558860047526271,2.9095123004808077,bootstrap,-14.16815151822374,7.513431139642456e-13,-1.0578205241296652,-0.8007179346738622
49,-1.1667445813478448,0.12794685483337007,2.9095123004808077,bootstrap,-9.118978210658945,4.228755394158911e-9,-1.4175158087564246,-0.9159733539392649
50,-1.163706819871857,0.363240979541454,2.9095123004808077,bootstrap,-3.2036771328523845,0.003943865737301826,-1.8756460574821572,-0.4517675822615568
51,-1.3742837431256563,0.045696353455452456,2.9095123004808077,bootstrap,-30.07425405323404,5.719269739644054e-20,-1.4638469501231555,-1.284720536128157
52,-1.3887455954449273,0.0010985332265745088,2.9095123004808077,bootstrap,-1264.1816941444463,3.42404694484494e-57,-1.3908986810048338,-1.3865925098850207
53,-1.3335043775242106,NA,2.9095123004808077,bootstrap,NA,NA,NA,NA
54,-1.270190805217756,NA,2.9095123004808077,bootstrap,NA,NA,NA,NA
