location,location_std,month_date,filings_count,filings_avg,is_state
PHOENIX,phoenix,2018-02-01,4915,NA,FALSE
PHOENIX,phoenix,2018-03-01,4150,NA,FALSE
PHOENIX,phoenix,2018-04-01,4624,NA,FALSE
PHOENIX,phoenix,2018-05-01,5411,NA,FALSE
PHOENIX,phoenix,2018-06-01,5624,NA,FALSE
PHOENIX,phoenix,2018-07-01,5962,NA,FALSE
PHOENIX,phoenix,2018-08-01,6154,NA,FALSE
PHOENIX,phoenix,2018-09-01,5879,NA,FALSE
PHOENIX,phoenix,2018-10-01,6234,NA,FALSE
PHOENIX,phoenix,2018-11-01,5720,NA,FALSE
PHOENIX,phoenix,2018-12-01,5424,NA,FALSE
PHOENIX,phoenix,2019-01-01,6139,NA,FALSE
PHOENIX,phoenix,2019-02-01,5200,NA,FALSE
PHOENIX,phoenix,2019-03-01,4313,NA,FALSE
PHOENIX,phoenix,2019-04-01,4966,NA,FALSE
PHOENIX,phoenix,2019-05-01,5603,NA,FALSE
PHOENIX,phoenix,2019-06-01,5658,NA,FALSE
PHOENIX,phoenix,2019-07-01,6065,NA,FALSE
PHOENIX,phoenix,2019-08-01,6226,NA,FALSE
PHOENIX,phoenix,2019-09-01,6084,NA,FALSE
PHOENIX,phoenix,2019-10-01,6209,NA,FALSE
PHOENIX,phoenix,2019-11-01,5792,NA,FALSE
PHOENIX,phoenix,2019-12-01,5917,NA,FALSE
"Phoenix, AZ","phoenix, az",2020-01-01,5850,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2020-02-01,5615,6337.5,FALSE
"Phoenix, AZ","phoenix, az",2020-03-01,3859,5981,FALSE
"Phoenix, AZ","phoenix, az",2020-04-01,1764,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2020-05-01,1458,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2020-06-01,1603,7081,FALSE
"Phoenix, AZ","phoenix, az",2020-07-01,1754,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2020-08-01,2164,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2020-09-01,2857,7656,FALSE
"Phoenix, AZ","phoenix, az",2020-10-01,3374,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2020-11-01,3164,6561.5,FALSE
"Phoenix, AZ","phoenix, az",2020-12-01,4206,7194.5,FALSE
"Phoenix, AZ","phoenix, az",2021-01-01,3237,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2021-02-01,3141,6278.5,FALSE
"Phoenix, AZ","phoenix, az",2021-03-01,3242,5981,FALSE
"Phoenix, AZ","phoenix, az",2021-04-01,2469,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2021-05-01,2610,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2021-06-01,2972,7081,FALSE
"Phoenix, AZ","phoenix, az",2021-07-01,3616,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2021-08-01,2980,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2021-09-01,4251,7656,FALSE
"Phoenix, AZ","phoenix, az",2021-10-01,4654,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2021-11-01,3801,6561.5,FALSE
"Phoenix, AZ","phoenix, az",2021-12-01,4393,7194.5,FALSE
"Phoenix, AZ","phoenix, az",2022-01-01,5200,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2022-02-01,4496,6278.5,FALSE
"Phoenix, AZ","phoenix, az",2022-03-01,4674,5981,FALSE
"Phoenix, AZ","phoenix, az",2022-04-01,4191,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2022-05-01,4820,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2022-06-01,5771,7081,FALSE
"Phoenix, AZ","phoenix, az",2022-07-01,6383,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2022-08-01,6552,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2022-09-01,6044,7656,FALSE
"Phoenix, AZ","phoenix, az",2022-10-01,5108,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2022-11-01,4836,6561.5,FALSE
"Phoenix, AZ","phoenix, az",2022-12-01,5127,7194.5,FALSE
"Phoenix, AZ","phoenix, az",2023-01-01,7019,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2023-02-01,5803,6278.5,FALSE
"Phoenix, AZ","phoenix, az",2023-03-01,5776,5981,FALSE
"Phoenix, AZ","phoenix, az",2023-04-01,6318,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2023-05-01,6878,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2023-06-01,6949,7081,FALSE
"Phoenix, AZ","phoenix, az",2023-07-01,7086,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2023-08-01,7674,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2023-09-01,7791,7656,FALSE
"Phoenix, AZ","phoenix, az",2023-10-01,7924,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2023-11-01,6628,6561.5,FALSE
"Phoenix, AZ","phoenix, az",2023-12-01,7061,7194.5,FALSE
"Phoenix, AZ","phoenix, az",2024-01-01,7996,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2024-02-01,6872,6337.5,FALSE
"Phoenix, AZ","phoenix, az",2024-03-01,6186,5981,FALSE
"Phoenix, AZ","phoenix, az",2024-04-01,6771,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2024-05-01,7071,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2024-06-01,7213,7081,FALSE
"Phoenix, AZ","phoenix, az",2024-07-01,7889,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2024-08-01,7935,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2024-09-01,7521,7656,FALSE
"Phoenix, AZ","phoenix, az",2024-10-01,7669,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2024-11-01,6495,6561.5,FALSE
"Phoenix, AZ","phoenix, az",2024-12-01,7328,7194.5,FALSE
"Phoenix, AZ","phoenix, az",2025-01-01,7594,7507.5,FALSE
"Phoenix, AZ","phoenix, az",2025-02-01,7053,6278.5,FALSE
"Phoenix, AZ","phoenix, az",2025-03-01,5963,5981,FALSE
"Phoenix, AZ","phoenix, az",2025-04-01,6314,6544.5,FALSE
"Phoenix, AZ","phoenix, az",2025-05-01,7069,6974.5,FALSE
"Phoenix, AZ","phoenix, az",2025-06-01,7010,7081,FALSE
"Phoenix, AZ","phoenix, az",2025-07-01,7222,7487.5,FALSE
"Phoenix, AZ","phoenix, az",2025-08-01,7550,7804.5,FALSE
"Phoenix, AZ","phoenix, az",2025-09-01,7285,7656,FALSE
"Phoenix, AZ","phoenix, az",2025-10-01,7559,7796.5,FALSE
"Phoenix, AZ","phoenix, az",2025-11-01,0,644,FALSE
PITTSBURGH,pittsburgh,2016-01-01,1135,NA,FALSE
PITTSBURGH,pittsburgh,2016-02-01,997,NA,FALSE
PITTSBURGH,pittsburgh,2016-03-01,986,NA,FALSE
PITTSBURGH,pittsburgh,2016-04-01,1059,NA,FALSE
PITTSBURGH,pittsburgh,2016-05-01,1132,NA,FALSE
PITTSBURGH,pittsburgh,2016-06-01,1138,NA,FALSE
PITTSBURGH,pittsburgh,2016-07-01,1255,NA,FALSE
PITTSBURGH,pittsburgh,2016-08-01,1307,NA,FALSE
PITTSBURGH,pittsburgh,2016-09-01,1141,NA,FALSE
PITTSBURGH,pittsburgh,2016-10-01,1248,NA,FALSE
PITTSBURGH,pittsburgh,2016-11-01,1057,NA,FALSE
PITTSBURGH,pittsburgh,2016-12-01,889,NA,FALSE
PITTSBURGH,pittsburgh,2017-01-01,1346,NA,FALSE
PITTSBURGH,pittsburgh,2017-02-01,1108,NA,FALSE
PITTSBURGH,pittsburgh,2017-03-01,1135,NA,FALSE
PITTSBURGH,pittsburgh,2017-04-01,954,NA,FALSE
PITTSBURGH,pittsburgh,2017-05-01,1200,NA,FALSE
PITTSBURGH,pittsburgh,2017-06-01,1343,NA,FALSE
PITTSBURGH,pittsburgh,2017-07-01,1283,NA,FALSE
PITTSBURGH,pittsburgh,2017-08-01,1449,NA,FALSE
PITTSBURGH,pittsburgh,2017-09-01,1088,NA,FALSE
PITTSBURGH,pittsburgh,2017-10-01,1259,NA,FALSE
PITTSBURGH,pittsburgh,2017-11-01,1097,NA,FALSE
PITTSBURGH,pittsburgh,2017-12-01,877,NA,FALSE
PITTSBURGH,pittsburgh,2018-01-01,1213,NA,FALSE
PITTSBURGH,pittsburgh,2018-02-01,1065,NA,FALSE
PITTSBURGH,pittsburgh,2018-03-01,946,NA,FALSE
PITTSBURGH,pittsburgh,2018-04-01,988,NA,FALSE
PITTSBURGH,pittsburgh,2018-05-01,1251,NA,FALSE
PITTSBURGH,pittsburgh,2018-06-01,1117,NA,FALSE
PITTSBURGH,pittsburgh,2018-07-01,1209,NA,FALSE
PITTSBURGH,pittsburgh,2018-08-01,1336,NA,FALSE
PITTSBURGH,pittsburgh,2018-09-01,1108,NA,FALSE
PITTSBURGH,pittsburgh,2018-10-01,1239,NA,FALSE
PITTSBURGH,pittsburgh,2018-11-01,1038,NA,FALSE
PITTSBURGH,pittsburgh,2018-12-01,933,NA,FALSE
PITTSBURGH,pittsburgh,2019-01-01,1252,NA,FALSE
PITTSBURGH,pittsburgh,2019-02-01,980,NA,FALSE
PITTSBURGH,pittsburgh,2019-03-01,987,NA,FALSE
PITTSBURGH,pittsburgh,2019-04-01,947,NA,FALSE
PITTSBURGH,pittsburgh,2019-05-01,1080,NA,FALSE
PITTSBURGH,pittsburgh,2019-06-01,1067,NA,FALSE
PITTSBURGH,pittsburgh,2019-07-01,1291,NA,FALSE
PITTSBURGH,pittsburgh,2019-08-01,1227,NA,FALSE
PITTSBURGH,pittsburgh,2019-09-01,1145,NA,FALSE
PITTSBURGH,pittsburgh,2019-10-01,1155,NA,FALSE
PITTSBURGH,pittsburgh,2019-11-01,973,NA,FALSE
PITTSBURGH,pittsburgh,2019-12-01,917,NA,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-01-01,1345,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-02-01,1114,1185.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-03-01,487,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-04-01,0,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-05-01,0,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-06-01,62,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-07-01,75,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-08-01,81,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-09-01,840,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-10-01,487,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-11-01,382,1061.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2020-12-01,287,1077,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-01-01,363,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-02-01,308,1158.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-03-01,469,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-04-01,341,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-05-01,322,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-06-01,464,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-07-01,502,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-08-01,557,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-09-01,504,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-10-01,527,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-11-01,659,1061.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2021-12-01,750,1077,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-01-01,711,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-02-01,718,1158.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-03-01,814,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-04-01,697,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-05-01,855,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-06-01,1028,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-07-01,1037,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-08-01,1203,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-09-01,1115,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-10-01,1029,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-11-01,913,1061.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2022-12-01,880,1077,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-01-01,1089,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-02-01,1088,1158.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-03-01,976,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-04-01,941,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-05-01,1057,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-06-01,1161,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-07-01,1080,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-08-01,1195,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-09-01,1131,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-10-01,1255,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-11-01,1060,1061.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2023-12-01,1094,1077,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-01-01,1045,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-02-01,1283,1185.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-03-01,979,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-04-01,1237,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-05-01,1193,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-06-01,1216,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-07-01,1321,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-08-01,1235,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-09-01,1374,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-10-01,1357,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-11-01,1063,1061.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2024-12-01,1060,1077,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-01-01,1207,1067,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-02-01,1163,1158.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-03-01,1060,977.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-04-01,1062,1089,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-05-01,1141,1125,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-06-01,1077,1188.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-07-01,1329,1200.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-08-01,1169,1215,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-09-01,1295,1252.5,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-10-01,1182,1306,FALSE
"Pittsburgh, PA","pittsburgh, pa",2025-11-01,117,542.5,FALSE
PROVIDENCE,providence,2016-01-01,1052,NA,FALSE
PROVIDENCE,providence,2016-02-01,982,NA,FALSE
PROVIDENCE,providence,2016-03-01,1048,NA,FALSE
PROVIDENCE,providence,2016-04-01,848,NA,FALSE
PROVIDENCE,providence,2016-05-01,1038,NA,FALSE
PROVIDENCE,providence,2016-06-01,1084,NA,FALSE
PROVIDENCE,providence,2016-07-01,1194,NA,FALSE
PROVIDENCE,providence,2016-08-01,1284,NA,FALSE
PROVIDENCE,providence,2016-09-01,1186,NA,FALSE
PROVIDENCE,providence,2016-10-01,996,NA,FALSE
PROVIDENCE,providence,2016-11-01,960,NA,FALSE
PROVIDENCE,providence,2016-12-01,938,NA,FALSE
PROVIDENCE,providence,2017-01-01,1206,NA,FALSE
PROVIDENCE,providence,2017-02-01,952,NA,FALSE
PROVIDENCE,providence,2017-03-01,894,NA,FALSE
PROVIDENCE,providence,2017-04-01,776,NA,FALSE
PROVIDENCE,providence,2017-05-01,1098,NA,FALSE
PROVIDENCE,providence,2017-06-01,1046,NA,FALSE
PROVIDENCE,providence,2017-07-01,1054,NA,FALSE
PROVIDENCE,providence,2017-08-01,1318,NA,FALSE
PROVIDENCE,providence,2017-09-01,1088,NA,FALSE
PROVIDENCE,providence,2017-10-01,1356,NA,FALSE
PROVIDENCE,providence,2017-11-01,1070,NA,FALSE
PROVIDENCE,providence,2017-12-01,924,NA,FALSE
PROVIDENCE,providence,2018-01-01,1220,NA,FALSE
PROVIDENCE,providence,2018-02-01,1096,NA,FALSE
PROVIDENCE,providence,2018-03-01,916,NA,FALSE
PROVIDENCE,providence,2018-04-01,910,NA,FALSE
PROVIDENCE,providence,2018-05-01,1030,NA,FALSE
PROVIDENCE,providence,2018-06-01,1036,NA,FALSE
PROVIDENCE,providence,2018-07-01,1222,NA,FALSE
PROVIDENCE,providence,2018-08-01,1214,NA,FALSE
PROVIDENCE,providence,2018-09-01,1010,NA,FALSE
PROVIDENCE,providence,2018-10-01,1240,NA,FALSE
PROVIDENCE,providence,2018-11-01,1042,NA,FALSE
PROVIDENCE,providence,2018-12-01,836,NA,FALSE
PROVIDENCE,providence,2019-01-01,1256,NA,FALSE
PROVIDENCE,providence,2019-02-01,848,NA,FALSE
PROVIDENCE,providence,2019-03-01,986,NA,FALSE
PROVIDENCE,providence,2019-04-01,928,NA,FALSE
PROVIDENCE,providence,2019-05-01,1008,NA,FALSE
PROVIDENCE,providence,2019-06-01,974,NA,FALSE
PROVIDENCE,providence,2019-07-01,1370,NA,FALSE
PROVIDENCE,providence,2019-08-01,1040,NA,FALSE
PROVIDENCE,providence,2019-09-01,1162,NA,FALSE
PROVIDENCE,providence,2019-10-01,1094,NA,FALSE
PROVIDENCE,providence,2019-11-01,824,NA,FALSE
PROVIDENCE,providence,2019-12-01,852,NA,FALSE
"Providence, RI","providence, ri",2020-01-01,642,640,FALSE
"Providence, RI","providence, ri",2020-02-01,439,441,FALSE
"Providence, RI","providence, ri",2020-03-01,211,566,FALSE
"Providence, RI","providence, ri",2020-04-01,0,440.5,FALSE
"Providence, RI","providence, ri",2020-05-01,0,541.5,FALSE
"Providence, RI","providence, ri",2020-06-01,340,497,FALSE
"Providence, RI","providence, ri",2020-07-01,303,534,FALSE
"Providence, RI","providence, ri",2020-08-01,338,554.5,FALSE
"Providence, RI","providence, ri",2020-09-01,347,582.5,FALSE
"Providence, RI","providence, ri",2020-10-01,329,474,FALSE
"Providence, RI","providence, ri",2020-11-01,385,356,FALSE
"Providence, RI","providence, ri",2020-12-01,332,382,FALSE
"Providence, RI","providence, ri",2021-01-01,320,640,FALSE
"Providence, RI","providence, ri",2021-02-01,247,426.5,FALSE
"Providence, RI","providence, ri",2021-03-01,352,566,FALSE
"Providence, RI","providence, ri",2021-04-01,237,440.5,FALSE
"Providence, RI","providence, ri",2021-05-01,308,541.5,FALSE
"Providence, RI","providence, ri",2021-06-01,376,497,FALSE
"Providence, RI","providence, ri",2021-07-01,326,534,FALSE
"Providence, RI","providence, ri",2021-08-01,321,554.5,FALSE
"Providence, RI","providence, ri",2021-09-01,423,582.5,FALSE
"Providence, RI","providence, ri",2021-10-01,358,474,FALSE
"Providence, RI","providence, ri",2021-11-01,380,356,FALSE
"Providence, RI","providence, ri",2021-12-01,341,382,FALSE
"Providence, RI","providence, ri",2022-01-01,360,640,FALSE
"Providence, RI","providence, ri",2022-02-01,396,426.5,FALSE
"Providence, RI","providence, ri",2022-03-01,353,566,FALSE
"Providence, RI","providence, ri",2022-04-01,336,440.5,FALSE
"Providence, RI","providence, ri",2022-05-01,361,541.5,FALSE
"Providence, RI","providence, ri",2022-06-01,438,497,FALSE
"Providence, RI","providence, ri",2022-07-01,383,534,FALSE
"Providence, RI","providence, ri",2022-08-01,594,554.5,FALSE
"Providence, RI","providence, ri",2022-09-01,492,582.5,FALSE
"Providence, RI","providence, ri",2022-10-01,571,474,FALSE
"Providence, RI","providence, ri",2022-11-01,490,356,FALSE
"Providence, RI","providence, ri",2022-12-01,491,382,FALSE
"Providence, RI","providence, ri",2023-01-01,672,640,FALSE
"Providence, RI","providence, ri",2023-02-01,418,426.5,FALSE
"Providence, RI","providence, ri",2023-03-01,679,566,FALSE
"Providence, RI","providence, ri",2023-04-01,401,440.5,FALSE
"Providence, RI","providence, ri",2023-05-01,588,541.5,FALSE
"Providence, RI","providence, ri",2023-06-01,543,497,FALSE
"Providence, RI","providence, ri",2023-07-01,508,534,FALSE
"Providence, RI","providence, ri",2023-08-01,633,554.5,FALSE
"Providence, RI","providence, ri",2023-09-01,601,582.5,FALSE
"Providence, RI","providence, ri",2023-10-01,695,474,FALSE
"Providence, RI","providence, ri",2023-11-01,484,356,FALSE
"Providence, RI","providence, ri",2023-12-01,412,382,FALSE
"Providence, RI","providence, ri",2024-01-01,608,640,FALSE
"Providence, RI","providence, ri",2024-02-01,464,441,FALSE
"Providence, RI","providence, ri",2024-03-01,453,566,FALSE
"Providence, RI","providence, ri",2024-04-01,480,440.5,FALSE
"Providence, RI","providence, ri",2024-05-01,495,541.5,FALSE
"Providence, RI","providence, ri",2024-06-01,451,497,FALSE
"Providence, RI","providence, ri",2024-07-01,560,534,FALSE
"Providence, RI","providence, ri",2024-08-01,476,554.5,FALSE
"Providence, RI","providence, ri",2024-09-01,564,582.5,FALSE
"Providence, RI","providence, ri",2024-10-01,253,474,FALSE
"Providence, RI","providence, ri",2024-11-01,228,356,FALSE
"Providence, RI","providence, ri",2024-12-01,352,382,FALSE
"Providence, RI","providence, ri",2025-01-01,397,640,FALSE
"Providence, RI","providence, ri",2025-02-01,306,426.5,FALSE
"Providence, RI","providence, ri",2025-03-01,362,566,FALSE
"Providence, RI","providence, ri",2025-04-01,363,440.5,FALSE
"Providence, RI","providence, ri",2025-05-01,392,541.5,FALSE
"Providence, RI","providence, ri",2025-06-01,343,497,FALSE
"Providence, RI","providence, ri",2025-07-01,482,534,FALSE
"Providence, RI","providence, ri",2025-08-01,440,554.5,FALSE
"Providence, RI","providence, ri",2025-09-01,547,582.5,FALSE
"Providence, RI","providence, ri",2025-10-01,522,474,FALSE
"Providence, RI","providence, ri",2025-11-01,0,122,FALSE
RICHMOND,richmond,2016-01-01,4708,NA,FALSE
RICHMOND,richmond,2016-02-01,3840,NA,FALSE
RICHMOND,richmond,2016-03-01,3214,NA,FALSE
RICHMOND,richmond,2016-04-01,3782,NA,FALSE
RICHMOND,richmond,2016-05-01,4186,NA,FALSE
RICHMOND,richmond,2016-06-01,4674,NA,FALSE
RICHMOND,richmond,2016-07-01,4560,NA,FALSE
RICHMOND,richmond,2016-08-01,4030,NA,FALSE
RICHMOND,richmond,2016-09-01,4716,NA,FALSE
RICHMOND,richmond,2016-10-01,4384,NA,FALSE
RICHMOND,richmond,2016-11-01,4168,NA,FALSE
RICHMOND,richmond,2016-12-01,4192,NA,FALSE
RICHMOND,richmond,2017-01-01,5139,NA,FALSE
RICHMOND,richmond,2017-02-01,4182,NA,FALSE
RICHMOND,richmond,2017-03-01,3448,NA,FALSE
RICHMOND,richmond,2017-04-01,3602,NA,FALSE
RICHMOND,richmond,2017-05-01,3992,NA,FALSE
RICHMOND,richmond,2017-06-01,4640,NA,FALSE
RICHMOND,richmond,2017-07-01,4357,NA,FALSE
RICHMOND,richmond,2017-08-01,4468,NA,FALSE
RICHMOND,richmond,2017-09-01,4620,NA,FALSE
RICHMOND,richmond,2017-10-01,4434,NA,FALSE
RICHMOND,richmond,2017-11-01,3816,NA,FALSE
RICHMOND,richmond,2017-12-01,3982,NA,FALSE
RICHMOND,richmond,2018-01-01,4588,NA,FALSE
RICHMOND,richmond,2018-02-01,4140,NA,FALSE
RICHMOND,richmond,2018-03-01,3682,NA,FALSE
RICHMOND,richmond,2018-04-01,3636,NA,FALSE
RICHMOND,richmond,2018-05-01,3762,NA,FALSE
RICHMOND,richmond,2018-06-01,4584,NA,FALSE
RICHMOND,richmond,2018-07-01,4324,NA,FALSE
RICHMOND,richmond,2018-08-01,4224,NA,FALSE
RICHMOND,richmond,2018-09-01,4144,NA,FALSE
RICHMOND,richmond,2018-10-01,4280,NA,FALSE
RICHMOND,richmond,2018-11-01,4124,NA,FALSE
RICHMOND,richmond,2018-12-01,3354,NA,FALSE
RICHMOND,richmond,2019-01-01,4866,NA,FALSE
RICHMOND,richmond,2019-02-01,3674,NA,FALSE
RICHMOND,richmond,2019-03-01,3458,NA,FALSE
RICHMOND,richmond,2019-04-01,2970,NA,FALSE
RICHMOND,richmond,2019-05-01,3732,NA,FALSE
RICHMOND,richmond,2019-06-01,3662,NA,FALSE
RICHMOND,richmond,2019-07-01,4000,NA,FALSE
RICHMOND,richmond,2019-08-01,3854,NA,FALSE
RICHMOND,richmond,2019-09-01,4022,NA,FALSE
RICHMOND,richmond,2019-10-01,3730,NA,FALSE
RICHMOND,richmond,2019-11-01,3444,NA,FALSE
RICHMOND,richmond,2019-12-01,2862,NA,FALSE
"Richmond, VA","richmond, va",2020-01-01,1900,1772,FALSE
"Richmond, VA","richmond, va",2020-02-01,1540,1752.5,FALSE
"Richmond, VA","richmond, va",2020-03-01,977,1852,FALSE
"Richmond, VA","richmond, va",2020-04-01,212,1447.5,FALSE
"Richmond, VA","richmond, va",2020-05-01,352,1760.5,FALSE
"Richmond, VA","richmond, va",2020-06-01,186,1885.5,FALSE
"Richmond, VA","richmond, va",2020-07-01,514,1691,FALSE
"Richmond, VA","richmond, va",2020-08-01,637,1827,FALSE
"Richmond, VA","richmond, va",2020-09-01,1320,1563,FALSE
"Richmond, VA","richmond, va",2020-10-01,1213,1913.5,FALSE
"Richmond, VA","richmond, va",2020-11-01,354,1595,FALSE
"Richmond, VA","richmond, va",2020-12-01,121,1640.5,FALSE
"Richmond, VA","richmond, va",2021-01-01,312,1772,FALSE
"Richmond, VA","richmond, va",2021-02-01,263,1670.5,FALSE
"Richmond, VA","richmond, va",2021-03-01,451,1852,FALSE
"Richmond, VA","richmond, va",2021-04-01,379,1447.5,FALSE
"Richmond, VA","richmond, va",2021-05-01,389,1760.5,FALSE
"Richmond, VA","richmond, va",2021-06-01,358,1885.5,FALSE
"Richmond, VA","richmond, va",2021-07-01,477,1691,FALSE
"Richmond, VA","richmond, va",2021-08-01,678,1827,FALSE
"Richmond, VA","richmond, va",2021-09-01,379,1563,FALSE
"Richmond, VA","richmond, va",2021-10-01,457,1913.5,FALSE
"Richmond, VA","richmond, va",2021-11-01,434,1595,FALSE
"Richmond, VA","richmond, va",2021-12-01,302,1640.5,FALSE
"Richmond, VA","richmond, va",2022-01-01,568,1772,FALSE
"Richmond, VA","richmond, va",2022-02-01,801,1670.5,FALSE
"Richmond, VA","richmond, va",2022-03-01,1056,1852,FALSE
"Richmond, VA","richmond, va",2022-04-01,831,1447.5,FALSE
"Richmond, VA","richmond, va",2022-05-01,836,1760.5,FALSE
"Richmond, VA","richmond, va",2022-06-01,957,1885.5,FALSE
"Richmond, VA","richmond, va",2022-07-01,1491,1691,FALSE
"Richmond, VA","richmond, va",2022-08-01,1935,1827,FALSE
"Richmond, VA","richmond, va",2022-09-01,1721,1563,FALSE
"Richmond, VA","richmond, va",2022-10-01,1904,1913.5,FALSE
