month_date,treated,y_mean,y_se,n_states,ci_lo,ci_hi,group
2023-01-01,TRUE,7.788842196367157,0.352895413447169,15,7.097167186010706,8.480517206723608,Treated States
2023-02-01,FALSE,7.228044971254022,0.36364831920978824,18,6.5152942656028365,7.940795676905207,Never-Treated States
2023-02-01,TRUE,7.59552366049951,0.3689682289552458,15,6.872345931747229,8.318701389251792,Treated States
2023-03-01,FALSE,7.234021503732698,0.35957367337667434,18,6.529257103914416,7.938785903550979,Never-Treated States
2023-03-01,TRUE,7.677993738616983,0.352243312319685,15,6.987596846470401,8.368390630763566,Treated States
2023-04-01,FALSE,7.144184354678816,0.35934505516875076,18,6.439868046548065,7.848500662809568,Never-Treated States
2023-04-01,TRUE,7.6074833352944955,0.34487400328047313,15,6.931530288864768,8.283436381724222,Treated States
2023-05-01,FALSE,7.279092291317238,0.3610534049117445,18,6.571427617690219,7.986756964944258,Never-Treated States
2023-05-01,TRUE,7.734830957755524,0.34456693105781716,15,7.059479772882202,8.410182142628846,Treated States
2023-06-01,FALSE,7.342462780006381,0.36119754943978266,18,6.634515583104407,8.050409976908355,Never-Treated States
2023-06-01,TRUE,7.694072514131403,0.35654883063442644,15,6.995236806087926,8.392908222174878,Treated States
2023-07-01,FALSE,7.172154986724431,0.36564896862526863,17,6.455483008218905,7.888826965229957,Never-Treated States
2023-07-01,TRUE,7.278942255536976,0.620549723404346,15,6.062664797664458,8.495219713409494,Treated States
2023-08-01,FALSE,7.260502521375326,0.3506156552858928,17,6.573295837014976,7.947709205735675,Never-Treated States
2023-08-01,TRUE,7.394461083059822,0.6238156225839657,15,6.17178246279525,8.617139703324394,Treated States
2023-09-01,FALSE,7.161177865018724,0.35635199257315897,17,6.462727959575332,7.859627770462115,Never-Treated States
2023-09-01,TRUE,7.317733872407629,0.6191895205442395,15,6.10412241214092,8.531345332674338,Treated States
2023-10-01,FALSE,7.196684582107333,0.3540568632490967,17,6.502733130139104,7.890636034075563,Never-Treated States
2023-10-01,TRUE,7.362806934275436,0.6233228910356917,15,6.14109406784548,8.584519800705392,Treated States
2023-11-01,FALSE,6.948201992907318,0.3948103503700943,17,6.1743737061819335,7.722030279632703,Never-Treated States
2023-11-01,TRUE,6.824816670167321,0.6933873009921305,15,5.465777560222746,8.183855780111896,Treated States
2023-12-01,FALSE,6.954155964230694,0.37340162613949024,17,6.222288776997293,7.686023151464094,Never-Treated States
2023-12-01,TRUE,7.224478445981156,0.7074988323041852,13,5.837780734664953,8.61117615729736,Treated States
2024-01-01,FALSE,7.053264084142898,0.3516886843193539,17,6.363954262876964,7.7425739054088325,Never-Treated States
2024-01-01,TRUE,7.9771962669835155,0.4007098285930519,12,7.191805002941134,8.762587531025897,Treated States
2024-02-01,FALSE,7.060187966344329,0.3591905047123805,16,6.356174577108063,7.764201355580595,Never-Treated States
2024-02-01,TRUE,7.90287439215557,0.40283572981039645,12,7.113316361727193,8.692432422583947,Treated States
2024-03-01,FALSE,6.934886778830156,0.3458699071367412,16,6.256981760842143,7.612791796818168,Never-Treated States
2024-03-01,TRUE,7.737934811546539,0.40349596722071823,12,6.947082715793932,8.528786907299146,Treated States
2024-04-01,FALSE,7.080337374365592,0.3635784005438036,15,6.367723709299737,7.792951039431447,Never-Treated States
2024-04-01,TRUE,7.8201546865098095,0.39984906309830825,12,7.036450522837125,8.603858850182494,Treated States
2024-05-01,FALSE,7.076047307458938,0.3686353409366853,15,6.353522039223035,7.798572575694841,Never-Treated States
