state_abb,month_date,filings_count,renter_occupied_housing_units,filings_per_1k_renters,treat_start,treated
KY,2019-12-01,2854,553742,5.154024798552395,NA,FALSE
KY,2020-01-01,4210,557901,7.5461416989752665,NA,FALSE
KY,2020-02-01,3241,562395,5.762853510433058,NA,FALSE
KY,2020-03-01,1663,545370,3.049305975759576,NA,FALSE
KY,2020-04-01,5,18560,0.26939655172413796,NA,FALSE
KY,2020-05-01,4,10832,0.36927621861152143,NA,FALSE
KY,2020-06-01,355,507829,0.6990542091924644,NA,FALSE
KY,2020-07-01,824,539076,1.5285414301508506,NA,FALSE
KY,2020-08-01,2770,554410,4.996302375498278,NA,FALSE
KY,2020-09-01,1906,556999,3.421909195528179,NA,FALSE
KY,2020-10-01,2262,547804,4.129214098473176,NA,FALSE
KY,2020-11-01,1968,550186,3.576972151236127,NA,FALSE
KY,2020-12-01,1878,542996,3.458589013547061,NA,FALSE
KY,2021-01-01,2086,545924,3.821044687538925,NA,FALSE
KY,2021-02-01,1819,538357,3.378798826800803,NA,FALSE
KY,2021-03-01,2389,553629,4.315164126156686,NA,FALSE
KY,2021-04-01,2057,550096,3.7393473139233877,NA,FALSE
KY,2021-05-01,1953,553876,3.5260599845452774,NA,FALSE
KY,2021-06-01,2322,556232,4.174517107969336,NA,FALSE
KY,2021-07-01,2337,557024,4.195510426839777,NA,FALSE
KY,2021-08-01,2559,560228,4.567783116873844,NA,FALSE
KY,2021-09-01,3047,557180,5.468609784988693,NA,FALSE
KY,2021-10-01,3109,558912,5.56259303790221,NA,FALSE
KY,2021-11-01,2199,553937,3.969765514850967,NA,FALSE
KY,2021-12-01,2477,549195,4.510237711559647,NA,FALSE
KY,2022-01-01,2970,550869,5.391481459294315,NA,FALSE
KY,2022-02-01,2778,551590,5.036349462463061,NA,FALSE
KY,2022-03-01,3099,555131,5.58246612060937,NA,FALSE
KY,2022-04-01,2577,559147,4.608805913292927,NA,FALSE
KY,2022-05-01,2816,562040,5.01031955020995,NA,FALSE
KY,2022-06-01,3310,552523,5.990700839603058,NA,FALSE
KY,2022-07-01,3398,558992,6.0787989810229845,NA,FALSE
KY,2022-08-01,3709,564711,6.567961311183951,NA,FALSE
KY,2022-09-01,3361,561469,5.986082936012496,NA,FALSE
KY,2022-10-01,3158,549163,5.750569503043723,NA,FALSE
KY,2022-11-01,2818,556750,5.0615177368657385,NA,FALSE
KY,2022-12-01,3039,546310,5.5627757134227815,NA,FALSE
KY,2023-01-01,3560,552501,6.443427251715382,NA,FALSE
KY,2023-02-01,3322,552612,6.011451072361802,NA,FALSE
KY,2023-03-01,3203,556956,5.750903123406517,NA,FALSE
KY,2023-04-01,2928,558079,5.24656903413316,NA,FALSE
KY,2023-05-01,3519,562748,6.253243014635325,NA,FALSE
KY,2023-06-01,3514,559722,6.278116636473106,NA,FALSE
KY,2023-07-01,3623,561030,6.457765181897582,NA,FALSE
KY,2023-08-01,3671,555341,6.610352918297046,NA,FALSE
KY,2023-09-01,3378,557391,6.060377724075201,NA,FALSE
KY,2023-10-01,3415,558768,6.111659937576955,NA,FALSE
KY,2023-11-01,3135,561077,5.587468386692023,NA,FALSE
KY,2023-12-01,2899,556382,5.210448936162565,NA,FALSE
KY,2024-01-01,3538,550421,6.427807078581668,NA,FALSE
KY,2024-02-01,3107,560508,5.543185824287967,NA,FALSE
KY,2024-03-01,2652,562134,4.717736340445517,NA,FALSE
KY,2024-04-01,3014,563170,5.351847577108155,NA,FALSE
KY,2024-05-01,3154,560312,5.629006696269221,NA,FALSE
KY,2024-06-01,2973,553340,5.372826833411645,NA,FALSE
KY,2024-07-01,3463,561458,6.1678700811102525,NA,FALSE
KY,2024-08-01,3284,558634,5.878625361148802,NA,FALSE
KY,2024-09-01,3081,561763,5.4845192723621885,NA,FALSE
KY,2024-10-01,3375,562388,6.0011949045854465,NA,FALSE
KY,2024-11-01,2978,553812,5.377276043133771,NA,FALSE
KY,2024-12-01,2845,554185,5.133664750940571,NA,FALSE
KY,2025-01-01,3553,556686,6.38241306589352,NA,FALSE
KY,2025-02-01,3012,554219,5.434674740490673,NA,FALSE
KY,2025-03-01,2678,553101,4.841792005438428,NA,FALSE
KY,2025-04-01,2823,554288,5.093020234968103,NA,FALSE
KY,2025-05-01,3007,556571,5.402724899428824,NA,FALSE
KY,2025-06-01,3022,557314,5.422436902715525,NA,FALSE
KY,2025-07-01,3133,560079,5.593853724206764,NA,FALSE
KY,2025-08-01,3038,561432,5.411162883483663,NA,FALSE
KY,2025-09-01,3152,558517,5.643516670038692,NA,FALSE
LA,2020-01-01,520,0,NA,2021-11-01,FALSE
LA,2020-02-01,451,0,NA,2021-11-01,FALSE
LA,2020-03-01,143,0,NA,2021-11-01,FALSE
LA,2020-04-01,0,0,NA,2021-11-01,FALSE
LA,2020-05-01,0,0,NA,2021-11-01,FALSE
LA,2020-06-01,282,0,NA,2021-11-01,FALSE
LA,2020-07-01,214,0,NA,2021-11-01,FALSE
LA,2020-08-01,259,0,NA,2021-11-01,FALSE
LA,2020-09-01,194,0,NA,2021-11-01,FALSE
LA,2020-10-01,301,0,NA,2021-11-01,FALSE
LA,2020-11-01,285,0,NA,2021-11-01,FALSE
LA,2020-12-01,306,0,NA,2021-11-01,FALSE
LA,2021-01-01,168,0,NA,2021-11-01,FALSE
LA,2021-02-01,149,0,NA,2021-11-01,FALSE
LA,2021-03-01,172,0,NA,2021-11-01,FALSE
LA,2021-04-01,146,0,NA,2021-11-01,FALSE
LA,2021-05-01,169,0,NA,2021-11-01,FALSE
LA,2021-06-01,206,0,NA,2021-11-01,FALSE
LA,2021-07-01,221,0,NA,2021-11-01,FALSE
LA,2021-08-01,246,0,NA,2021-11-01,FALSE
LA,2021-09-01,135,0,NA,2021-11-01,FALSE
LA,2021-10-01,575,0,NA,2021-11-01,FALSE
LA,2021-11-01,476,0,NA,2021-11-01,TRUE
LA,2021-12-01,420,0,NA,2021-11-01,TRUE
LA,2022-01-01,461,0,NA,2021-11-01,TRUE
LA,2022-02-01,521,0,NA,2021-11-01,TRUE
LA,2022-03-01,400,0,NA,2021-11-01,TRUE
LA,2022-04-01,405,0,NA,2021-11-01,TRUE
LA,2022-05-01,475,0,NA,2021-11-01,TRUE
LA,2022-06-01,440,0,NA,2021-11-01,TRUE
LA,2022-07-01,490,0,NA,2021-11-01,TRUE
LA,2022-08-01,498,0,NA,2021-11-01,TRUE
LA,2022-09-01,513,0,NA,2021-11-01,TRUE
LA,2022-10-01,518,0,NA,2021-11-01,TRUE
LA,2022-11-01,414,0,NA,2021-11-01,TRUE
LA,2022-12-01,377,0,NA,2021-11-01,TRUE
LA,2023-01-01,580,0,NA,2021-11-01,TRUE
LA,2023-02-01,267,0,NA,2021-11-01,TRUE
LA,2023-03-01,465,0,NA,2021-11-01,TRUE
LA,2023-04-01,433,0,NA,2021-11-01,TRUE
LA,2023-05-01,473,0,NA,2021-11-01,TRUE
LA,2023-06-01,551,0,NA,2021-11-01,TRUE
LA,2023-07-01,466,0,NA,2021-11-01,TRUE
LA,2023-08-01,572,0,NA,2021-11-01,TRUE
LA,2023-09-01,536,0,NA,2021-11-01,TRUE
LA,2023-10-01,520,0,NA,2021-11-01,TRUE
LA,2023-11-01,454,0,NA,2021-11-01,TRUE
LA,2023-12-01,464,0,NA,2021-11-01,TRUE
LA,2024-01-01,530,0,NA,2021-11-01,TRUE
LA,2024-02-01,485,0,NA,2021-11-01,TRUE
LA,2024-03-01,410,0,NA,2021-11-01,TRUE
LA,2024-04-01,441,0,NA,2021-11-01,TRUE
LA,2024-05-01,459,0,NA,2021-11-01,TRUE
LA,2024-06-01,548,0,NA,2021-11-01,TRUE
LA,2024-07-01,571,0,NA,2021-11-01,TRUE
LA,2024-08-01,536,0,NA,2021-11-01,TRUE
LA,2024-09-01,472,0,NA,2021-11-01,TRUE
LA,2024-10-01,506,0,NA,2021-11-01,TRUE
LA,2024-11-01,471,0,NA,2021-11-01,TRUE
LA,2024-12-01,402,0,NA,2021-11-01,TRUE
LA,2025-01-01,542,0,NA,2021-11-01,TRUE
LA,2025-02-01,390,0,NA,2021-11-01,TRUE
LA,2025-03-01,416,0,NA,2021-11-01,TRUE
LA,2025-04-01,404,0,NA,2021-11-01,TRUE
LA,2025-05-01,444,0,NA,2021-11-01,TRUE
LA,2025-06-01,465,0,NA,2021-11-01,TRUE
LA,2025-07-01,440,0,NA,2021-11-01,TRUE
LA,2025-08-01,0,0,NA,2021-11-01,TRUE
MA,2020-01-01,650,0,NA,2023-01-01,FALSE
MA,2020-02-01,610,0,NA,2023-01-01,FALSE
MA,2020-03-01,480,0,NA,2023-01-01,FALSE
MA,2020-04-01,96,0,NA,2023-01-01,FALSE
MA,2020-05-01,4,0,NA,2023-01-01,FALSE
MA,2020-06-01,8,0,NA,2023-01-01,FALSE
MA,2020-07-01,13,0,NA,2023-01-01,FALSE
MA,2020-08-01,11,0,NA,2023-01-01,FALSE
MA,2020-09-01,16,0,NA,2023-01-01,FALSE
MA,2020-10-01,38,0,NA,2023-01-01,FALSE
MA,2020-11-01,322,0,NA,2023-01-01,FALSE
MA,2020-12-01,462,0,NA,2023-01-01,FALSE
MA,2021-01-01,310,0,NA,2023-01-01,FALSE
MA,2021-02-01,303,0,NA,2023-01-01,FALSE
MA,2021-03-01,455,0,NA,2023-01-01,FALSE
MA,2021-04-01,253,0,NA,2023-01-01,FALSE
MA,2021-05-01,237,0,NA,2023-01-01,FALSE
MA,2021-06-01,245,0,NA,2023-01-01,FALSE
MA,2021-07-01,253,0,NA,2023-01-01,FALSE
MA,2021-08-01,269,0,NA,2023-01-01,FALSE
MA,2021-09-01,233,0,NA,2023-01-01,FALSE
MA,2021-10-01,230,0,NA,2023-01-01,FALSE
MA,2021-11-01,281,0,NA,2023-01-01,FALSE
MA,2021-12-01,301,0,NA,2023-01-01,FALSE
MA,2022-01-01,298,0,NA,2023-01-01,FALSE
MA,2022-02-01,252,0,NA,2023-01-01,FALSE
MA,2022-03-01,336,0,NA,2023-01-01,FALSE
MA,2022-04-01,388,0,NA,2023-01-01,FALSE
MA,2022-05-01,441,0,NA,2023-01-01,FALSE
MA,2022-06-01,383,0,NA,2023-01-01,FALSE
MA,2022-07-01,406,0,NA,2023-01-01,FALSE
MA,2022-08-01,476,0,NA,2023-01-01,FALSE
MA,2022-09-01,465,0,NA,2023-01-01,FALSE
MA,2022-10-01,670,0,NA,2023-01-01,FALSE
MA,2022-11-01,627,0,NA,2023-01-01,FALSE
MA,2022-12-01,592,0,NA,2023-01-01,FALSE
MA,2023-01-01,681,0,NA,2023-01-01,TRUE
MA,2023-02-01,586,0,NA,2023-01-01,TRUE
MA,2023-03-01,515,0,NA,2023-01-01,TRUE
MA,2023-04-01,670,0,NA,2023-01-01,TRUE
MA,2023-05-01,736,0,NA,2023-01-01,TRUE
MA,2023-06-01,426,0,NA,2023-01-01,TRUE
MA,2023-07-01,571,0,NA,2023-01-01,TRUE
MA,2023-08-01,683,0,NA,2023-01-01,TRUE
MA,2023-09-01,603,0,NA,2023-01-01,TRUE
MA,2023-10-01,690,0,NA,2023-01-01,TRUE
MA,2023-11-01,11,0,NA,2023-01-01,TRUE
ME,2016-01-01,483,153056,3.1557077148233326,NA,FALSE
ME,2016-02-01,420,153056,2.7440936650637675,NA,FALSE
ME,2016-03-01,432,153056,2.8224963412084465,NA,FALSE
ME,2016-04-01,403,153056,2.6330232071921387,NA,FALSE
ME,2016-05-01,531,153056,3.469318419402049,NA,FALSE
ME,2016-06-01,543,153056,3.547721095546728,NA,FALSE
ME,2016-07-01,541,153056,3.5346539828559482,NA,FALSE
ME,2016-08-01,573,153056,3.7437277859084257,NA,FALSE
ME,2016-09-01,617,153056,4.031204265105583,NA,FALSE
ME,2016-10-01,415,153056,2.711425883336818,NA,FALSE
ME,2016-11-01,423,153056,2.763694334099937,NA,FALSE
ME,2016-12-01,471,153056,3.0773050386786536,NA,FALSE
ME,2017-01-01,434,153056,2.8355634538992263,NA,FALSE
ME,2017-02-01,408,153056,2.6656909889190885,NA,FALSE
ME,2017-03-01,477,153056,3.1165063767509933,NA,FALSE
ME,2017-04-01,436,153056,2.8486305665900065,NA,FALSE
ME,2017-05-01,460,153056,3.0054359188793645,NA,FALSE
ME,2017-06-01,588,153056,3.8417311310892743,NA,FALSE
ME,2017-07-01,481,153056,3.142640602132553,NA,FALSE
ME,2017-08-01,611,153056,3.992002927033243,NA,FALSE
ME,2017-09-01,504,153056,3.292912398076521,NA,FALSE
ME,2017-10-01,496,153056,3.2406439473134014,NA,FALSE
ME,2017-11-01,460,153056,3.0054359188793645,NA,FALSE
ME,2017-12-01,435,153056,2.842097010244616,NA,FALSE
ME,2018-01-01,441,153056,2.881298348316956,NA,FALSE
ME,2018-02-01,459,153056,2.9989023625339746,NA,FALSE
ME,2018-03-01,500,153056,3.2667781726949614,NA,FALSE
ME,2018-04-01,425,153056,2.776761446790717,NA,FALSE
ME,2018-05-01,574,153056,3.7502613422538156,NA,FALSE
ME,2018-06-01,512,153056,3.3451808488396404,NA,FALSE
ME,2018-07-01,491,153056,3.207976165586452,NA,FALSE
ME,2018-08-01,623,153056,4.070405603177922,NA,FALSE
ME,2018-09-01,484,153056,3.1622412711687224,NA,FALSE
ME,2018-10-01,517,153056,3.37784863056659,NA,FALSE
ME,2018-11-01,444,153056,2.9008990173531255,NA,FALSE
ME,2018-12-01,363,153056,2.3716809533765417,NA,FALSE
ME,2019-01-01,470,153056,3.0707714823332637,NA,FALSE
ME,2019-02-01,456,153056,2.979301693497805,NA,FALSE
ME,2019-03-01,400,153056,2.613422538155969,NA,FALSE
ME,2019-04-01,322,153056,2.103805143215555,NA,FALSE
ME,2019-05-01,472,153056,3.0838385950240434,NA,FALSE
ME,2019-06-01,424,153056,2.770227890445327,NA,FALSE
ME,2019-07-01,502,153056,3.279845285385741,NA,FALSE
ME,2019-08-01,546,153056,3.5673217645828976,NA,FALSE
ME,2019-09-01,397,153056,2.5938218691197994,NA,FALSE
ME,2019-10-01,444,153056,2.9008990173531255,NA,FALSE
ME,2019-11-01,356,153056,2.3259460589588126,NA,FALSE
ME,2019-12-01,336,153056,2.195274932051014,NA,FALSE
ME,2020-01-01,500,153056,3.2667781726949614,NA,FALSE
ME,2020-02-01,412,153056,2.691825214300648,NA,FALSE
ME,2020-03-01,259,153056,1.69219109345599,NA,FALSE
ME,2020-04-01,62,153056,0.4050804934141752,NA,FALSE
ME,2020-05-01,49,153056,0.3201442609241062,NA,FALSE
ME,2020-06-01,76,153056,0.4965502822496341,NA,FALSE
ME,2020-07-01,175,153056,1.1433723604432364,NA,FALSE
ME,2020-08-01,221,153056,1.4439159523311729,NA,FALSE
ME,2020-09-01,401,153056,2.619956094501359,NA,FALSE
ME,2020-10-01,287,153056,1.8751306711269078,NA,FALSE
ME,2020-11-01,324,153056,2.116872255906335,NA,FALSE
ME,2020-12-01,343,153056,2.2410098264687432,NA,FALSE
ME,2021-01-01,354,153056,2.312878946268033,NA,FALSE
ME,2021-02-01,267,153056,1.7444595442191093,NA,FALSE
ME,2021-03-01,325,153056,2.123405812251725,NA,FALSE
ME,2021-04-01,247,153056,1.6137884173113108,NA,FALSE
ME,2021-05-01,215,153056,1.4047146142588334,NA,FALSE
ME,2021-06-01,371,153056,2.423949404139661,NA,FALSE
ME,2021-07-01,325,153056,2.123405812251725,NA,FALSE
ME,2021-08-01,379,153056,2.4762178549027807,NA,FALSE
ME,2021-09-01,436,153056,2.8486305665900065,NA,FALSE
ME,2021-10-01,390,153056,2.54808697470207,NA,FALSE
ME,2021-11-01,250,153056,1.6333890863474807,NA,FALSE
ME,2021-12-01,319,153056,2.0842044741793853,NA,FALSE
ME,2022-01-01,324,153056,2.116872255906335,NA,FALSE
ME,2022-02-01,247,153056,1.6137884173113108,NA,FALSE
ME,2022-03-01,343,153056,2.2410098264687432,NA,FALSE
ME,2022-04-01,366,153056,2.391281622412712,NA,FALSE
ME,2022-05-01,378,153056,2.469684298557391,NA,FALSE
ME,2022-06-01,421,153056,2.7506272214091574,NA,FALSE
ME,2022-07-01,373,153056,2.437016516830441,NA,FALSE
ME,2022-08-01,518,153056,3.38438218691198,NA,FALSE
ME,2022-09-01,555,153056,3.626123771691407,NA,FALSE
ME,2022-10-01,411,153056,2.685291657955258,NA,FALSE
ME,2022-11-01,469,153056,3.064237925987874,NA,FALSE
ME,2022-12-01,551,153056,3.5999895463098475,NA,FALSE
ME,2023-01-01,557,153056,3.6391908843821867,NA,FALSE
ME,2023-02-01,477,153056,3.1165063767509933,NA,FALSE
ME,2023-03-01,544,153056,3.554254651892118,NA,FALSE
ME,2023-04-01,432,153056,2.8224963412084465,NA,FALSE
ME,2023-05-01,616,153056,4.024670708760192,NA,FALSE
ME,2023-06-01,0,153056,0,NA,FALSE
ME,2023-07-01,0,153056,0,NA,FALSE
ME,2023-08-01,0,153056,0,NA,FALSE
ME,2023-09-01,0,153056,0,NA,FALSE
ME,2023-10-01,0,153056,0,NA,FALSE
ME,2023-11-01,0,153056,0,NA,FALSE
ME,2023-12-01,0,153056,0,NA,FALSE
MN,2012-01-01,1739,0,NA,NA,FALSE
MN,2012-02-01,1380,0,NA,NA,FALSE
MN,2012-03-01,1450,0,NA,NA,FALSE
MN,2012-04-01,1617,0,NA,NA,FALSE
MN,2012-05-01,1643,0,NA,NA,FALSE
MN,2012-06-01,1810,0,NA,NA,FALSE
MN,2012-07-01,1947,0,NA,NA,FALSE
MN,2012-08-01,2018,0,NA,NA,FALSE
MN,2012-09-01,1727,0,NA,NA,FALSE
MN,2012-10-01,1693,0,NA,NA,FALSE
MN,2012-11-01,1576,0,NA,NA,FALSE
MN,2012-12-01,1486,0,NA,NA,FALSE
MN,2013-01-01,1717,0,NA,NA,FALSE
MN,2013-02-01,1410,0,NA,NA,FALSE
MN,2013-03-01,1384,0,NA,NA,FALSE
MN,2013-04-01,1597,0,NA,NA,FALSE
MN,2013-05-01,1720,0,NA,NA,FALSE
MN,2013-06-01,1751,0,NA,NA,FALSE
MN,2013-07-01,1794,0,NA,NA,FALSE
MN,2013-08-01,1802,0,NA,NA,FALSE
MN,2013-09-01,1665,0,NA,NA,FALSE
MN,2013-10-01,1582,0,NA,NA,FALSE
MN,2013-11-01,1382,0,NA,NA,FALSE
MN,2013-12-01,1382,0,NA,NA,FALSE
MN,2014-01-01,1727,0,NA,NA,FALSE
MN,2014-02-01,1327,0,NA,NA,FALSE
MN,2014-03-01,1251,0,NA,NA,FALSE
MN,2014-04-01,1439,0,NA,NA,FALSE
MN,2014-05-01,1492,0,NA,NA,FALSE
MN,2014-06-01,1538,0,NA,NA,FALSE
MN,2014-07-01,1675,0,NA,NA,FALSE
MN,2014-08-01,1506,0,NA,NA,FALSE
MN,2014-09-01,1554,0,NA,NA,FALSE
MN,2014-10-01,1509,0,NA,NA,FALSE
MN,2014-11-01,1108,0,NA,NA,FALSE
MN,2014-12-01,1397,0,NA,NA,FALSE
MN,2015-01-01,1464,0,NA,NA,FALSE
MN,2015-02-01,1242,0,NA,NA,FALSE
MN,2015-03-01,1198,0,NA,NA,FALSE
MN,2015-04-01,1291,0,NA,NA,FALSE
MN,2015-05-01,1303,0,NA,NA,FALSE
MN,2015-06-01,1475,0,NA,NA,FALSE
MN,2015-07-01,1511,0,NA,NA,FALSE
MN,2015-08-01,1491,0,NA,NA,FALSE
MN,2015-09-01,1378,0,NA,NA,FALSE
MN,2015-10-01,1472,0,NA,NA,FALSE
MN,2015-11-01,1156,0,NA,NA,FALSE
MN,2015-12-01,1304,0,NA,NA,FALSE
MN,2016-01-01,2838,615494,4.610930407120135,NA,FALSE
MN,2016-02-01,2220,610555,3.6360360655469206,NA,FALSE
MN,2016-03-01,2443,622012,3.9275769599300334,NA,FALSE
MN,2016-04-01,2499,616388,4.054264521697372,NA,FALSE
MN,2016-05-01,2622,611097,4.290644529428225,NA,FALSE
MN,2016-06-01,2807,613554,4.5749844349478614,NA,FALSE
MN,2016-07-01,2820,617515,4.566690687675603,NA,FALSE
MN,2016-08-01,3045,620591,4.906613212244458,NA,FALSE
MN,2016-09-01,2789,615977,4.527766458812586,NA,FALSE
MN,2016-10-01,2598,616686,4.212840894717895,NA,FALSE
MN,2016-11-01,2323,614138,3.78253747529057,NA,FALSE
MN,2016-12-01,2546,618013,4.119654440926,NA,FALSE
MN,2017-01-01,2953,618701,4.7729032278919865,NA,FALSE
MN,2017-02-01,2506,617978,4.055160539695588,NA,FALSE
MN,2017-03-01,2456,617001,3.980544602034681,NA,FALSE
MN,2017-04-01,2207,604864,3.648754100095228,NA,FALSE
MN,2017-05-01,2689,611771,4.3954355469612,NA,FALSE
MN,2017-06-01,2722,613998,4.433239196218881,NA,FALSE
MN,2017-07-01,2801,613255,4.567431166480501,NA,FALSE
MN,2017-08-01,2945,615544,4.784385844066387,NA,FALSE
MN,2017-09-01,2519,613454,4.106257355889765,NA,FALSE
MN,2017-10-01,2609,608031,4.290899641630114,NA,FALSE
MN,2017-11-01,2416,616954,3.9160131873689124,NA,FALSE
MN,2017-12-01,2448,611989,4.000071896717098,NA,FALSE
MN,2018-01-01,2851,611887,4.659357038145933,NA,FALSE
MN,2018-02-01,2364,616431,3.834979097417229,NA,FALSE
MN,2018-03-01,2307,615110,3.7505486823494985,NA,FALSE
MN,2018-04-01,2175,620227,3.506780581948222,NA,FALSE
MN,2018-05-01,2626,616002,4.262973172165025,NA,FALSE
MN,2018-06-01,2551,612774,4.16303563793503,NA,FALSE
MN,2018-07-01,2678,615110,4.353692835427809,NA,FALSE
MN,2018-08-01,2764,619648,4.460596984094195,NA,FALSE
MN,2018-09-01,2434,622412,3.9105929834257696,NA,FALSE
MN,2018-10-01,2776,617947,4.49229464662827,NA,FALSE
MN,2018-11-01,2383,611360,3.8978670505103374,NA,FALSE
MN,2018-12-01,2163,615168,3.5161126716604243,NA,FALSE
MN,2019-01-01,2866,617193,4.643604188641154,NA,FALSE
MN,2019-02-01,2260,603036,3.7477032880292387,NA,FALSE
MN,2019-03-01,2290,615445,3.7208848881703482,NA,FALSE
MN,2019-04-01,2457,614664,3.9973058451446644,NA,FALSE
MN,2019-05-01,2598,611347,4.249632369178224,NA,FALSE
MN,2019-06-01,2630,617043,4.262263732025159,NA,FALSE
MN,2019-07-01,2833,620006,4.569310619574649,NA,FALSE
MN,2019-08-01,2670,612983,4.355748854372797,NA,FALSE
MN,2019-09-01,2663,617320,4.313808073608501,NA,FALSE
MN,2019-10-01,2668,622486,4.286040167971649,NA,FALSE
MN,2019-11-01,2244,608559,3.687399249702987,NA,FALSE
MN,2019-12-01,2462,608542,4.045735544958277,NA,FALSE
MN,2020-01-01,2900,617610,4.695519826427681,NA,FALSE
MN,2020-02-01,2399,609807,3.9340315870431137,NA,FALSE
MN,2020-03-01,1226,587936,2.0852609807870244,NA,FALSE
MN,2020-04-01,116,467391,0.2481862081212518,NA,FALSE
MN,2020-05-01,100,479325,0.20862671465081103,NA,FALSE
MN,2020-06-01,190,529405,0.35889347474995514,NA,FALSE
MN,2020-07-01,218,555236,0.39262583838223747,NA,FALSE
MN,2020-08-01,220,543460,0.40481360173701836,NA,FALSE
MN,2020-09-01,256,524256,0.4883110541414881,NA,FALSE
MN,2020-10-01,314,557156,0.5635764489658193,NA,FALSE
MN,2020-11-01,253,539778,0.468711210905224,NA,FALSE
MN,2020-12-01,281,556708,0.5047529405002263,NA,FALSE
MN,2021-01-01,300,551390,0.5440795081521246,NA,FALSE
MN,2021-02-01,298,533853,0.5582060979333262,NA,FALSE
MN,2021-03-01,312,557913,0.5592269762489851,NA,FALSE
MN,2021-04-01,308,543868,0.5663138849867982,NA,FALSE
MN,2021-05-01,291,557982,0.5215221996408487,NA,FALSE
MN,2021-06-01,315,548185,0.5746235303775186,NA,FALSE
MN,2021-07-01,658,575620,1.1431152496438624,NA,FALSE
MN,2021-08-01,1036,602451,1.7196419293851284,NA,FALSE
MN,2021-09-01,1334,615970,2.165689887494521,NA,FALSE
MN,2021-10-01,1730,618966,2.7949838924916715,NA,FALSE
MN,2021-11-01,1467,614329,2.3879712662107764,NA,FALSE
MN,2021-12-01,1466,606237,2.4181961840006467,NA,FALSE
MN,2022-01-01,1745,609215,2.8643418169283423,NA,FALSE
MN,2022-02-01,2049,604160,3.3914856991525424,NA,FALSE
MN,2022-03-01,2821,617476,4.568598617598093,NA,FALSE
MN,2022-04-01,3333,612318,5.443250075940933,NA,FALSE
MN,2022-05-01,3317,613148,5.4097868703803975,NA,FALSE
MN,2022-06-01,4564,622658,7.329866475657584,NA,FALSE
MN,2022-07-01,4388,618241,7.0975558075248975,NA,FALSE
MN,2022-08-01,3863,616677,6.2642193563243,NA,FALSE
MN,2022-09-01,3523,619224,5.689378964639613,NA,FALSE
MN,2022-10-01,3629,621974,5.834649036776457,NA,FALSE
MN,2022-11-01,2870,615300,4.6643913538111494,NA,FALSE
MN,2022-12-01,3526,612802,5.7538976700467686,NA,FALSE
MN,2023-01-01,1953,619159,3.154278626330232,NA,FALSE
MN,2023-02-01,1523,611770,2.489497687039247,NA,FALSE
MN,2023-03-01,1602,611077,2.6216008784490334,NA,FALSE
MN,2023-04-01,1437,616403,2.3312670444498163,NA,FALSE
MN,2023-05-01,1555,607098,2.5613657103136562,NA,FALSE
MN,2023-06-01,1551,615148,2.521344456943695,NA,FALSE
MN,2023-07-01,1403,616747,2.274838791270975,NA,FALSE
MN,2023-08-01,1529,621306,2.4609451703347465,NA,FALSE
MN,2023-09-01,1422,617825,2.3016226277667626,NA,FALSE
MN,2023-10-01,1464,609809,2.400751710781573,NA,FALSE
MN,2023-11-01,1402,616295,2.274884592605814,NA,FALSE
MN,2023-12-01,1454,609040,2.3873637199527127,NA,FALSE
MN,2024-01-01,642,605756,1.0598326719008975,NA,FALSE
MN,2024-02-01,1129,591175,1.9097559944178966,NA,FALSE
MN,2024-03-01,1075,599717,1.79251213489029,NA,FALSE
MN,2024-04-01,998,607458,1.642911937944681,NA,FALSE
MN,2024-05-01,1115,611117,1.8245278727314083,NA,FALSE
MN,2024-06-01,985,607441,1.6215566614700028,NA,FALSE
MN,2024-07-01,1256,609518,2.06064464051923,NA,FALSE
MN,2024-08-01,1185,601349,1.9705695029009775,NA,FALSE
MN,2024-09-01,1154,606504,1.9027079788426786,NA,FALSE
MN,2024-10-01,1232,610172,2.019102810355113,NA,FALSE
MN,2024-11-01,1124,595627,1.8870870528031805,NA,FALSE
MN,2024-12-01,1192,614485,1.9398357974564067,NA,FALSE
MN,2025-01-01,1399,607913,2.3013161422769377,NA,FALSE
MN,2025-02-01,1078,588218,1.8326538800240728,NA,FALSE
MN,2025-03-01,941,609602,1.543630106200439,NA,FALSE
MN,2025-04-01,1066,608403,1.7521281124517796,NA,FALSE
MN,2025-05-01,1148,607376,1.8900977318827217,NA,FALSE
MN,2025-06-01,1201,606566,1.9799988789348562,NA,FALSE
MN,2025-07-01,1439,609528,2.3608431442033835,NA,FALSE
MN,2025-08-01,1428,618672,2.3081697571572657,NA,FALSE
MN,2025-09-01,1954,621008,3.1464973076031226,NA,FALSE
MO,2012-01-01,5825,0,NA,NA,FALSE
MO,2012-02-01,5107,0,NA,NA,FALSE
MO,2012-03-01,5190,0,NA,NA,FALSE
MO,2012-04-01,5241,0,NA,NA,FALSE
MO,2012-05-01,6550,0,NA,NA,FALSE
MO,2012-06-01,6770,0,NA,NA,FALSE
MO,2012-07-01,6780,0,NA,NA,FALSE
MO,2012-08-01,6934,0,NA,NA,FALSE
MO,2012-09-01,6031,0,NA,NA,FALSE
MO,2012-10-01,6243,0,NA,NA,FALSE
MO,2012-11-01,5081,0,NA,NA,FALSE
MO,2012-12-01,4847,0,NA,NA,FALSE
MO,2013-01-01,5638,0,NA,NA,FALSE
